Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth
 1991,01,25,133905.22, 38.28, 142.93,4.9, 44
 1991,01,27,095646.96, 39.76, 141.81,4.6, 84
 1991,01,27,153407.10, 43.43, 136.09,4.0,350
 1991,01,27,180218.12, 36.72, 141.71,4.0, 55
 1991,02,02,150015.57, 39.64, 142.16,4.8, 61
 1991,02,02,211726.43, 39.50, 142.75,4.1, 58
 1991,02,04,060948.28, 36.05, 140.21,3.8, 84
 1991,02,08,162601.86, 32.65, 137.70,4.9,362
 1991,02,09,115920.73, 38.22, 144.17,4.1, 33
 1991,02,11,080746.09, 35.87, 140.15,4.2, 75
 1991,02,17,190206.49, 31.68, 132.10,4.1, 33
 1991,02,20,020123.20, 38.28, 143.69,4.3, 32
 1991,02,22,122731.05, 37.29, 138.44,4.7, 10
 1991,02,25,215437.40, 43.08, 143.12,4.7, 33
 1991,02,27,223232.48, 36.37, 141.05,4.7, 61
 1991,02,28,180528.80, 31.98, 142.35,5.1, 42
 1991,03,01,230636.73, 40.31, 142.26,5.2, 52
 1991,03,03,143210.45, 41.58, 142.47,4.7, 50
 1991,03,04,133917.83, 35.73, 137.46,4.6,249
 1991,03,05,103004.42, 41.28, 141.76,3.7, 54
 1991,03,08,074932.47, 39.44, 143.59,4.9,  5
 1991,03,10,173019.53, 33.77, 135.55,3.6,423
 1991,03,11,214203.87, 33.40, 142.00,4.0, 33
 1991,03,11,232717.19, 33.17, 142.11,4.3, 33
 1991,03,14,050938.23, 40.84, 139.23,   , 33
 1991,03,15,000134.80, 35.40, 140.23,5.0, 65
 1991,03,17,052222.66, 38.76, 141.32,4.9, 25
 1991,03,18,215632.19, 36.18, 137.29,4.3,281
 1991,03,20,194146.89, 36.57, 142.36,4.2, 33
 1991,03,24,233739.22, 33.93, 141.62,4.5, 33
 1991,03,26,144541.27, 35.32, 140.23,   , 10
 1991,03,26,232917.51, 40.34, 139.05,4.0, 35
 1991,03,28,181105.04, 44.44, 141.40,4.0,225
 1991,03,31,080112.61, 39.60, 143.80,4.3,  8
 1991,03,31,080534.95, 39.58, 143.74,4.3,  9
 1991,03,31,164500.61, 34.74, 140.00,4.2, 30
 1991,04,01,044041.27, 39.65, 143.90,4.2, 33
 1991,04,01,182634.10, 39.88, 143.62,4.8, 28
 1991,04,01,183436.22, 39.86, 143.68,4.7, 20
 1991,04,01,223342.09, 36.32, 141.98,4.7, 26
 1991,04,03,202739.30, 33.69, 142.00,4.8, 33
 1991,04,07,090904.75, 38.95, 140.63,4.3, 21
 1991,04,08,210819.77, 32.50, 142.28,4.5, 69
 1991,04,08,232613.52, 37.36, 141.64,4.6, 53
 1991,04,14,063617.45, 43.56, 134.11,4.3,400
 1991,04,15,030122.13, 41.03, 141.41,4.4,109
 1991,04,15,073404.55, 40.11, 142.54,4.5, 60
 1991,04,19,071646.17, 40.62, 142.47,4.3, 60
 1991,04,20,085104.40, 33.23, 135.02,4.1,424
 1991,04,20,142900.72, 39.33, 144.84,4.3, 33
 1991,04,23,120000.01, 34.17, 139.19,4.0, 49
 1991,04,23,135200.23, 33.63, 138.61,4.0, 33
 1991,04,23,143302.26, 34.02, 139.20,4.3, 10
 1991,04,24,003201.69, 42.63, 144.76,5.5, 59
 1991,04,24,181153.65, 36.00, 140.01,4.3, 62
 1991,04,24,221202.91, 34.88, 138.14,4.7, 41
 1991,04,26,051144.22, 33.90, 132.43,4.1, 55
 1991,04,26,090532.52, 38.83, 141.56,3.9, 33
 1991,04,27,223738.03, 37.88, 142.78,4.0, 33
 1991,04,29,064603.69, 37.97, 142.47,4.5, 37
 1991,04,29,165127.49, 43.54, 132.28,4.7,495
 1991,05,06,124851.93, 31.37, 141.67,4.8, 33
 1991,05,07,130928.75, 39.43, 144.71,6.4, 10
 1991,05,13,032420.22, 40.96, 142.04,4.7, 71
 1991,05,13,190043.58, 41.97, 142.51,4.9, 73
 1991,05,14,092511.40, 41.49, 134.02,4.3,465
 1991,05,14,133154.39, 40.41, 141.43,4.5,104
 1991,05,15,081247.44, 39.38, 141.92,   ,125
 1991,05,18,010202.23, 34.81, 139.76,4.8,116
 1991,05,27,011407.40, 34.13, 139.13,5.0, 19
 1991,05,27,012450.48, 31.89, 141.59,5.0, 33
 1991,05,29,005523.62, 41.61, 141.99,4.5, 73
 1991,05,29,232506.90, 35.71, 139.50,4.5, 79
 1991,06,02,030527.17, 40.30, 143.71,4.9, 28
 1991,06,02,173541.84, 40.26, 143.85,4.8, 23
 1991,06,02,215758.36, 35.48, 138.63,4.8,174
 1991,06,04,172037.25, 39.49, 143.74,4.9, 33
 1991,06,06,074721.35, 39.40, 138.86,4.6, 23
 1991,06,09,043040.47, 37.30, 143.14,3.9, 33
 1991,06,09,162805.95, 36.26, 141.72,4.4, 29
 1991,06,09,162819.84, 36.35, 141.22,4.7, 60
 1991,06,12,201135.07, 42.79, 143.33,5.8,109
 1991,06,14,123534.29, 39.39, 138.96,4.9, 33
 1991,06,14,132833.71, 39.44, 138.82,4.5, 31
 1991,06,14,173709.09, 36.45, 141.52,4.6, 47
 1991,06,15,012141.80, 39.49, 141.75,5.0, 71
 1991,06,16,204901.66, 39.54, 144.70,5.4, 30
 1991,06,19,080543.25, 36.28, 140.18,4.3,100
 1991,06,19,150744.87, 41.76, 142.83,4.6, 63
 1991,06,23,113830.86, 41.87, 142.14,5.0, 73
 1991,06,25,034918.49, 36.60, 140.88,5.0, 61
 1991,06,25,040329.41, 36.60, 141.26,4.4, 46
 1991,06,26,225339.09, 41.94, 142.30,4.7, 78
 1991,06,27,001104.48, 32.47, 130.34,4.5, 33
 1991,06,28,111109.93, 35.84, 139.52,4.5,114
 1991,06,28,230128.67, 41.13, 142.94,4.8, 51
 1991,06,29,095748.80, 36.65, 141.61,4.0, 10
 1991,07,01,022626.73, 37.88, 139.57,4.1, 10
 1991,07,02,042428.23, 43.13, 142.09,4.3,168
 1991,07,03,031319.36, 37.74, 142.07,4.2, 68
 1991,07,03,130032.19, 39.00, 142.89,   , 33
 1991,07,05,102355.17, 35.29, 140.56,3.9, 57
 1991,07,09,182848.70, 36.70, 141.34,4.7, 42
 1991,07,12,010422.20, 38.23, 142.32,   , 33
 1991,07,13,005121.70, 40.43, 140.98,4.3,141
 1991,07,14,141908.61, 36.41, 138.34,5.2,187
 1991,07,14,192759.43, 41.69, 132.35,4.2,514
 1991,07,18,212555.36, 40.32, 143.42,4.7, 26
 1991,07,19,162835.65, 36.29, 141.29,4.7, 33
 1991,07,23,145347.36, 36.55, 140.59,4.6,112
 1991,07,24,093637.34, 32.23, 138.77,5.1,245
 1991,07,29,114910.74, 41.56, 142.06,4.2, 78
 1991,07,29,131828.70, 41.53, 142.77,4.1, 55
 1991,07,29,175410.39, 40.17, 143.78,4.2, 35
 1991,07,29,181538.34, 38.69, 133.40,3.6,420
 1991,07,31,214427.92, 32.78, 141.71,4.7, 39
 1991,07,31,222759.62, 40.15, 142.57,4.7, 52
 1991,08,01,132154.67, 36.02, 139.98,4.4, 61
 1991,08,06,144930.57, 35.72, 141.04,5.9, 28
 1991,08,07,051628.79, 33.70, 141.40,4.4, 56
 1991,08,09,011346.80, 44.60, 142.52,4.5,254
 1991,08,10,214109.87, 35.49, 140.12,4.1, 33
 1991,08,11,030718.70, 39.83, 143.33,5.0, 17
 1991,08,14,183151.04, 40.12, 142.62,4.6, 49
 1991,08,16,113814.91, 38.34, 133.75,   ,483
 1991,08,16,141641.37, 42.30, 142.89,4.9, 57
 1991,08,23,045024.23, 31.02, 130.47,4.6,179
 1991,08,26,145944.91, 42.10, 144.63,5.8, 28
 1991,08,28,012902.05, 35.34, 133.21,5.3, 12
 1991,08,28,215314   , 40.28, 142.87,4.8, 40
 1991,08,28,231016.40, 40.25, 143.07,4.0, 33
 1991,09,02,030342.95, 42.29, 143.02,5.2, 65
 1991,09,02,043838.32, 42.26, 143.12,4.4, 71
 1991,09,02,161814   , 41.52, 143.57,4.5, 44
 1991,09,03,084448.60, 33.65, 138.78,6.4, 27
 1991,09,03,090856.78, 33.58, 138.76,4.2, 13
 1991,09,03,101932.47, 33.61, 138.90,4.0, 11
 1991,09,03,145903.23, 33.24, 138.76,3.7, 10
 1991,09,03,192954.42, 33.77, 139.02,4.4, 10
 1991,09,07,141919.11, 36.18, 140.17,4.2,112
 1991,09,08,205324.38, 37.41, 134.55,4.6,397
 1991,09,09,182309.93, 38.97, 142.54,3.8, 62
 1991,09,11,071420.02, 36.72, 141.21,4.4, 58
 1991,09,14,055322.64, 40.10, 142.71,   , 33
 1991,09,14,212810.56, 39.81, 142.81,   , 58
 1991,09,16,035102.20, 42.50, 142.22,   , 33
 1991,09,17,030623.15, 31.75, 131.67,4.3, 57
 1991,09,18,071306.43, 38.18, 134.01,4.9,423
 1991,09,20,205536.11, 42.40, 144.38,4.5, 78
 1991,09,21,201921.09, 38.05, 134.56,4.8,414
 1991,09,26,124321.63, 36.27, 140.25,4.4, 88
 1991,09,26,171433.81, 42.49, 143.76,4.5, 78
 1991,09,26,203827.74, 32.47, 140.57,4.5,103
 1991,09,28,030241.19, 33.03, 138.10,4.6, 33
 1991,09,29,041358.58, 35.70, 140.13,5.1, 75
 1991,09,29,044223.95, 35.67, 140.23,4.7, 73
 1991,09,29,050000.41, 35.72, 140.19,4.7, 79
 1991,09,29,212155.63, 36.58, 141.70,4.4, 37
 1991,10,04,083115.34, 34.28, 139.34,4.3, 31
 1991,10,05,085604.32, 35.81, 137.51,   , 10
 1991,10,07,103831.93, 33.64, 141.01,5.0, 50
 1991,10,08,105102.52, 40.58, 139.51,4.6,192
 1991,10,09,065827.27, 31.99, 137.81,4.6,391
 1991,10,09,200223.32, 39.76, 141.93,4.7, 76
 1991,10,10,131927.59, 33.61, 138.54,4.2, 33
 1991,10,11,115216.07, 43.07, 138.93,4.5,148
 1991,10,14,195400.35, 36.63, 141.11,4.6, 52
 1991,10,16,060555.08, 32.46, 142.31,5.1, 35
 1991,10,17,165727.12, 42.94, 145.00,5.1, 64
 1991,10,18,055312.79, 39.16, 143.38,4.9, 28
 1991,10,18,103218.59, 31.93, 141.63,5.2, 33
 1991,10,18,105713.07, 34.48, 139.49,4.4, 33
 1991,10,18,110134.66, 34.29, 139.70,   , 33
 1991,10,18,233116.66, 36.07, 139.97,4.9, 66
 1991,10,19,095914.22, 37.56, 142.80,4.6, 23
 1991,10,19,140322.67, 35.17, 139.45,4.6, 33
 1991,10,20,095127.81, 33.34, 135.25,5.2, 40
 1991,10,21,073850.85, 41.90, 140.07,   ,110
 1991,10,23,182249.43, 37.18, 142.09,4.9, 26
 1991,10,24,084655.91, 34.17, 139.15,4.6, 16
 1991,10,24,085455.29, 34.13, 139.17,4.6, 16
 1991,10,25,103901.38, 43.30, 144.35,5.7, 98
 1991,10,26,153640.97, 42.08, 144.23,4.5, 66
 1991,10,27,023016.77, 36.54, 141.59,   , 30
 1991,10,27,050645.98, 35.96, 141.38,5.2, 28
 1991,10,27,063807.63, 31.79, 130.88,4.6,135
 1991,10,27,214937.90, 42.71, 143.05,   , 96
 1991,10,28,010910.86, 33.83, 131.22,5.1, 17
 1991,10,30,124206.07, 36.50, 141.56,4.0, 33
 1991,10,31,230006.56, 39.72, 143.52,4.6, 34
 1991,11,03,145637.76, 31.56, 140.22,4.9,110
 1991,11,04,051738.23, 31.44, 140.21,5.2, 19
 1991,11,05,023638.45, 36.56, 141.59,   , 33
 1991,11,08,120438.42, 42.30, 142.64,4.5, 68
 1991,11,08,143654.82, 42.32, 142.61,4.4, 69
 1991,11,10,173850.46, 37.55, 144.89,4.5, 10
 1991,11,10,222143.23, 42.22, 143.93,4.9, 48
 1991,11,11,111522.78, 41.93, 142.25,4.9, 70
 1991,11,11,114249.89, 42.01, 142.29,4.0, 79
 1991,11,13,192004.26, 33.47, 137.85,5.4,308
 1991,11,13,234708.11, 37.27, 141.71,3.8, 80
 1991,11,17,074607.69, 40.04, 142.69,5.2, 41
 1991,11,17,202439.87, 41.41, 142.85,4.8, 49
 1991,11,18,001805.84, 37.21, 137.37,4.6,260
 1991,11,18,085606.76, 37.89, 142.69,5.0, 22
 1991,11,19,082402.69, 35.57, 139.97,4.9, 78
 1991,11,21,103930.36, 41.96, 142.46,4.2, 75
 1991,11,24,120659.96, 36.10, 139.32,4.0, 27
 1991,11,24,212613.53, 40.09, 139.36,4.2,214
 1991,11,25,060452.50, 35.44, 141.29,4.5, 33
 1991,11,25,073243.17, 35.47, 141.35,4.5, 33
 1991,11,26,152903.91, 39.84, 143.65,4.9, 21
 1991,11,26,194048.57, 42.05, 142.52,6.1, 56
 1991,11,28,152744.90, 35.89, 140.29,4.5, 73
 1991,11,30,035005.14, 36.10, 137.07,4.5,281
 1991,11,30,235952.85, 41.98, 142.42,   , 33
 1991,12,04,142229.44, 38.61, 144.31,4.8, 13
 1991,12,05,043642.38, 31.42, 140.54,4.6, 90
 1991,12,06,183624.99, 39.33, 144.57,4.0, 33
 1991,12,07,133119.60, 38.16, 134.13,   ,497
 1991,12,10,083055.64, 38.69, 144.36,5.1, 33
 1991,12,10,210737.22, 37.06, 141.69,   , 55
 1991,12,12,022534.65, 43.34, 141.87,4.4, 33
 1991,12,12,022745.50, 36.44, 140.71,4.9, 63
 1991,12,18,050824.51, 42.26, 143.06,3.7, 68
 1991,12,18,140755.72, 33.24, 141.10,4.8, 33
 1991,12,22,160053.78, 33.34, 141.79,4.6, 33
 1991,12,23,200237.54, 39.91, 142.46,4.8, 68
 1991,12,26,210219.57, 33.00, 136.26,4.4,445
 1991,12,30,233817.92, 36.69, 140.58,4.3, 87
 1992,01,03,014256.10, 31.94, 142.07,3.9, 33
 1992,01,04,112553.85, 39.37, 143.57,4.5, 25
 1992,01,04,141717.44, 39.31, 143.69,4.5, 29
 1992,01,05,113846.87, 35.50, 140.24,5.2, 71
 1992,01,06,204135.04, 33.50, 138.73,4.5, 22
 1992,01,06,204412.46, 33.46, 138.64,5.1, 20
 1992,01,07,111029.31, 41.58, 141.18,4.8,107
 1992,01,10,020022.18, 36.07, 139.59,   ,153
 1992,01,10,225500.96, 41.75, 142.87,4.9, 50
 1992,01,12,023811   , 42.33, 143.16,3.7, 48
 1992,01,12,200918.68, 42.02, 142.90,4.9, 37
 1992,01,14,062912.08, 41.51, 142.07,4.6, 74
 1992,01,16,173807.48, 36.55, 139.30,3.4, 33
 1992,01,16,173927.58, 35.92, 140.20,4.5, 33
 1992,01,16,184649.73, 41.51, 141.85,5.1, 72
 1992,01,17,205558.14, 33.72, 137.01,4.5,357
 1992,01,19,234116.81, 31.03, 138.18,4.7,417
 1992,01,20,165800.08, 44.00, 142.61,4.6, 33
 1992,01,22,010655.51, 38.47, 140.31,5.6,115
 1992,01,23,124824.79, 42.35, 142.71,3.9, 78
 1992,01,25,183934.61, 41.65, 143.71,4.6, 49
 1992,01,27,214254.79, 41.10, 142.25,4.7, 78
 1992,01,28,131537.49, 41.47, 142.11,4.5, 81
 1992,01,30,040456.09, 31.17, 141.58,4.3, 33
 1992,02,01,190404.53, 35.11, 139.64,5.7,100
 1992,02,02,044928.96, 44.96, 141.55,4.5,224
 1992,02,02,224726.03, 35.08, 139.99,4.9, 99
 1992,02,03,214316.82, 34.76, 140.92,4.3, 57
 1992,02,07,042059.80, 37.59, 142.08,4.2, 42
 1992,02,08,192504.54, 32.76, 138.38,4.0,311
 1992,02,09,073259.44, 31.09, 139.73,4.9, 20
 1992,02,09,213331.67, 41.68, 141.45,4.4,102
 1992,02,10,025008.54, 31.10, 139.77,4.9, 30
 1992,02,11,203303.27, 31.73, 139.68,4.0,103
 1992,02,12,051203.25, 34.65, 140.14,4.5, 68
 1992,02,14,023150.76, 33.03, 137.74,4.3,330
 1992,02,14,062400.25, 42.23, 142.82,3.6, 79
 1992,02,16,235402.36, 34.68, 137.65,   , 33
 1992,02,17,141355.26, 33.51, 141.00,4.9, 43
 1992,02,20,043446.84, 31.32, 138.55,4.4, 90
 1992,02,22,040015.41, 36.62, 141.04,4.4, 63
 1992,02,25,083103.84, 35.64, 141.22,4.5, 48
 1992,02,27,121617.70, 39.00, 140.01,4.5, 33
 1992,02,29,041519.46, 42.05, 144.12,   , 68
 1992,03,02,121904.21, 41.94, 142.30,4.8, 74
 1992,03,05,093410.82, 37.09, 142.24,3.7, 33
 1992,03,05,161745.25, 36.57, 141.65,   , 33
 1992,03,05,161815.47, 36.69, 141.68,4.6, 35
 1992,03,05,201525.42, 36.48, 142.32,4.2, 10
 1992,03,08,153459.54, 41.04, 142.66,3.7, 24
 1992,03,09,181515.69, 34.17, 138.98,5.0, 25
 1992,03,10,212003.95, 36.07, 141.04,3.7, 33
 1992,03,11,004722.08, 39.84, 143.65,4.5, 31
 1992,03,11,185439.57, 34.31, 141.55,5.2, 24
 1992,03,20,202926.17, 36.82, 139.51,   , 10
 1992,03,21,150634.03, 40.03, 141.93,4.3,108
 1992,03,22,035929.46, 44.45, 142.04,3.6,257
 1992,03,22,114311.36, 32.34, 139.60,4.8,146
 1992,03,24,122512.03, 31.18, 141.39,4.2, 33
 1992,03,26,171529.35, 37.83, 143.21,4.7, 22
 1992,03,29,082830.41, 36.97, 141.43,4.6, 67
 1992,03,29,212559.60, 35.90, 140.52,3.7,107
 1992,03,30,140604.17, 40.79, 142.07,4.4, 33
 1992,04,01,115401.46, 43.91, 143.48,4.0,221
 1992,04,01,120807.62, 32.65, 130.13,   , 10
 1992,04,02,060311.16, 35.18, 141.37,4.5, 10
 1992,04,02,131231.61, 37.53, 141.02,4.6, 72
 1992,04,04,094859.18, 32.10, 140.96,5.1, 64
 1992,04,06,011903.62, 37.46, 134.41,4.6,392
 1992,04,07,010506.57, 42.56, 143.67,4.7, 69
 1992,04,07,064234.84, 39.78, 143.83,4.4, 12
 1992,04,08,024920.78, 35.49, 139.04,3.8, 50
 1992,04,10,143129.69, 35.63, 139.55,4.7, 92
 1992,04,11,140013.94, 34.92, 141.04,4.7, 38
 1992,04,11,205719.39, 32.17, 138.05,4.1,338
 1992,04,13,055845.70, 39.12, 142.27,5.2, 58
 1992,04,14,030353.33, 36.17, 139.79,5.0, 57
 1992,04,15,023333.76, 37.02, 142.11,4.1, 33
 1992,04,16,070425.11, 40.08, 142.88,4.3, 33
 1992,04,17,004356.05, 40.06, 142.13,4.8, 62
 1992,04,19,203619.21, 42.27, 142.97,5.3, 64
 1992,04,22,162102.81, 36.06, 139.94,4.5, 64
 1992,05,01,144723.61, 34.12, 135.31,   , 10
 1992,05,03,160935.67, 31.26, 130.29,4.6,170
 1992,05,04,185412.84, 37.70, 134.43,4.0,420
 1992,05,07,062336.15, 41.17, 144.70,5.8, 12
 1992,05,07,132043.32, 41.17, 144.72,4.6, 20
 1992,05,07,185014.58, 34.07, 139.34,4.3, 10
 1992,05,09,122227.46, 33.10, 137.12,4.0,387
 1992,05,11,100750.86, 36.47, 140.52,5.2, 59
 1992,05,13,223107.27, 34.29, 138.97,4.5, 33
 1992,05,16,025418.27, 36.42, 140.94,4.2, 94
 1992,05,16,030342.95, 38.93, 142.09,4.9, 44
 1992,05,16,164122.84, 35.76, 140.22,   , 61
 1992,05,17,150426.94, 39.56, 143.51,4.3, 32
 1992,05,20,032944.09, 36.10, 135.99,4.4, 42
 1992,05,20,082358.14, 35.15, 139.75,4.9, 96
 1992,05,21,135238.23, 31.13, 141.76,5.3, 22
 1992,05,21,143548.97, 31.26, 141.59,4.7, 33
 1992,05,21,202312.96, 31.07, 141.78,4.3, 33
 1992,05,21,204010.33, 31.02, 141.74,5.7, 13
 1992,05,21,222923.18, 31.10, 141.66,5.0, 33
 1992,05,22,162704.97, 31.20, 141.60,5.0, 15
 1992,05,22,205951.54, 31.15, 141.75,4.8, 33
 1992,05,23,093510.18, 31.44, 142.44,4.1, 33
 1992,05,24,135839.37, 31.14, 141.47,4.8, 33
 1992,05,25,062928.31, 37.57, 144.92,4.1, 10
 1992,05,25,082202.10, 32.88, 141.36,5.0, 40
 1992,05,25,200537.42, 41.95, 142.48,3.9, 81
 1992,05,26,094518.97, 35.66, 140.68,4.7, 68
 1992,05,26,133305.80, 33.48, 140.96,5.3, 68
 1992,05,27,082154.60, 35.92, 141.05,4.8, 48
 1992,05,27,163346.18, 36.51, 140.99,4.2, 33
 1992,05,27,171818.14, 31.28, 141.51,5.0, 33
 1992,05,27,192802.33, 31.24, 141.39,4.6, 33
 1992,05,27,200504.29, 31.33, 141.87,4.8, 33
 1992,05,28,175834.19, 35.64, 140.52,5.0, 64
 1992,05,28,210845.36, 31.86, 131.82,4.3, 57
 1992,05,29,215226.86, 31.17, 141.73,5.7, 18
 1992,05,29,222136.85, 31.16, 141.66,4.2, 43
 1992,05,30,201521.08, 31.20, 142.64,4.6, 33
 1992,06,01,092555.92, 39.84, 143.22,4.9, 32
 1992,06,01,135121.77, 36.66, 141.12,5.3, 53
 1992,06,02,094005.86, 31.28, 141.76,4.8, 40
 1992,06,02,233601.27, 33.35, 141.17,4.8, 58
 1992,06,03,011209.15, 36.79, 142.24,4.5, 33
 1992,06,05,120246.98, 31.23, 141.87,4.4, 33
 1992,06,05,125219.57, 42.00, 142.50,4.6, 71
 1992,06,06,085627.27, 31.28, 141.62,4.5, 33
 1992,06,06,171428.56, 31.47, 142.49,4.1, 33
 1992,06,07,013407.72, 31.28, 141.69,5.1, 51
 1992,06,09,131753.14, 31.14, 131.36,4.8, 59
 1992,06,09,230019.75, 35.34, 139.83,3.8,122
 1992,06,11,143103.09, 40.35, 142.99,3.8, 59
 1992,06,11,162029.20, 33.34, 141.48,4.9, 70
 1992,06,11,182940.56, 31.34, 140.88,5.5, 52
 1992,06,13,151841.15, 32.99, 141.48,5.2, 56
 1992,06,14,125038.91, 32.95, 141.55,5.2, 45
 1992,06,14,142059.01, 31.39, 141.84,4.1, 33
 1992,06,15,014635.37, 34.15, 139.07,5.0, 27
 1992,06,15,041417.93, 33.10, 141.19,4.4, 33
 1992,06,15,194642.52, 31.45, 142.02,4.9, 33
 1992,06,17,032201.99, 31.64, 142.85,4.5, 33
 1992,06,17,224055.26, 31.22, 141.61,4.6, 33
 1992,06,17,232115.82, 31.19, 141.67,4.6, 33
 1992,06,18,095839.65, 31.20, 141.63,4.6, 33
 1992,06,18,214147.80, 36.49, 141.36,4.8, 39
 1992,06,19,064551.69, 32.81, 141.65,4.6, 33
 1992,06,19,065038.74, 31.39, 141.58,4.5, 33
 1992,06,20,190323.44, 35.80, 137.86,   , 10
 1992,06,21,103425.56, 42.78, 142.44,4.4, 46
 1992,06,22,052848.54, 32.78, 141.63,4.7, 33
 1992,06,22,205348.56, 31.61, 138.48,4.3, 72
 1992,06,23,020819.20, 37.16, 140.57,4.6,118
 1992,06,27,003636.78, 34.31, 141.39,4.5, 38
 1992,06,28,054750.62, 40.70, 141.72,4.9,127
 1992,06,28,084453.60, 31.10, 141.78,4.3, 33
 1992,06,28,134300.39, 35.35, 143.15,4.2, 33
 1992,06,28,204638   , 31.07, 142.49,4.8, 38
 1992,06,29,054715.05, 41.57, 141.23,4.9,104
 1992,06,30,192235.16, 32.53, 140.39,4.9,130
 1992,07,01,184839.18, 36.10, 142.00,4.4, 34
 1992,07,02,172159.61, 31.17, 142.76,4.5, 33
 1992,07,02,225613.93, 42.53, 141.79,4.3,137
 1992,07,03,041333.22, 39.20, 144.17,4.8, 10
 1992,07,08,200612.21, 31.14, 142.62,4.5, 33
 1992,07,08,202613.92, 31.39, 142.99,4.3, 33
 1992,07,08,204913.37, 31.45, 143.32,4.6, 33
 1992,07,08,205018.24, 31.04, 142.04,4.6, 33
 1992,07,08,213953.30, 31.31, 142.76,4.3, 33
 1992,07,09,043902.31, 31.19, 142.68,4.7, 33
 1992,07,09,062356.06, 31.04, 141.50,4.5, 33
 1992,07,09,125912.22, 35.72, 140.60,4.5, 33
 1992,07,09,153357.82, 31.24, 142.50,4.2, 33
 1992,07,10,165227.81, 31.18, 142.47,4.9, 34
 1992,07,10,172601.94, 31.07, 142.12,4.5, 33
 1992,07,11,195003.93, 33.58, 141.82,4.3, 33
 1992,07,11,223512.03, 42.04, 142.50,4.6, 72
 1992,07,11,234645.41, 31.25, 142.81,4.2, 33
 1992,07,12,041308.20, 31.28, 142.54,4.4, 33
 1992,07,12,110855.36, 41.46, 142.03,6.0, 63
 1992,07,12,111318.02, 41.46, 142.05,5.0, 69
 1992,07,13,141905.77, 41.50, 142.04,5.1, 67
 1992,07,15,091258.67, 43.54, 132.21,4.6,469
 1992,07,15,222701.36, 41.47, 142.03,4.4, 71
 1992,07,16,000041.14, 39.35, 143.23,5.8, 31
 1992,07,16,001227.48, 39.56, 143.29,3.9, 33
 1992,07,16,052947.28, 39.47, 143.24,4.4, 45
 1992,07,16,063236.27, 39.37, 143.64,4.1, 33
 1992,07,16,102254.55, 41.94, 141.60,4.6, 33
 1992,07,16,104559.78, 39.33, 143.67,   , 33
 1992,07,16,105914.68, 39.40, 143.38,4.0, 33
 1992,07,16,112605.23, 42.55, 142.74,4.4,124
 1992,07,16,171924.01, 39.48, 143.23,4.0, 35
 1992,07,16,185512.65, 39.66, 142.90,4.0, 33
 1992,07,16,185817.02, 39.33, 143.59,4.4, 21
 1992,07,16,195640.58, 35.58, 140.24,3.8, 72
 1992,07,17,030116.42, 34.26, 136.30,3.5,378
 1992,07,17,052609.48, 31.02, 141.13,5.0, 33
 1992,07,17,064406.75, 39.82, 143.54,4.2, 33
 1992,07,17,135823.10, 39.20, 143.44,4.4, 24
 1992,07,17,141428.54, 39.65, 142.78,4.5, 29
 1992,07,18,081515.35, 39.48, 143.13,5.0, 20
 1992,07,18,082000.11, 39.41, 143.19,5.6, 22
 1992,07,18,083658.70, 39.42, 143.33,7.0, 28
 1992,07,18,083905.79, 39.67, 143.03,6.1, 34
 1992,07,18,084438.47, 39.48, 143.23,   , 33
 1992,07,18,084711.88, 39.73, 143.52,5.3, 33
 1992,07,18,085109.82, 39.28, 143.69,4.2, 33
 1992,07,18,085715.46, 39.26, 143.38,4.4, 33
 1992,07,18,090609.79, 39.90, 142.47,4.9, 19
 1992,07,18,090958.46, 39.70, 143.04,5.2, 33
 1992,07,18,094504.75, 39.41, 143.22,5.5, 34
 1992,07,18,100128.07, 39.62, 143.10,4.1, 33
 1992,07,18,102011.94, 39.44, 143.03,6.3, 26
 1992,07,18,104555.85, 39.67, 143.22,4.8, 33
 1992,07,18,105939.87, 39.45, 143.20,5.9, 27
 1992,07,18,110651.06, 39.35, 143.13,4.9, 30
 1992,07,18,111012.70, 39.53, 143.50,5.3, 28
 1992,07,18,111112.46, 39.66, 143.43,5.2, 29
 1992,07,18,114613.54, 39.32, 143.46,4.7, 27
 1992,07,18,114820.96, 39.16, 143.18,5.8, 32
 1992,07,18,120240.67, 39.16, 143.12,5.8, 25
 1992,07,18,134628.22, 39.78, 142.91,4.2, 33
 1992,07,18,135654.48, 39.48, 142.96,6.0, 27
 1992,07,18,144545.79, 39.38, 143.18,5.1, 25
 1992,07,18,155414.19, 39.17, 143.12,5.1, 31
 1992,07,18,161203.64, 39.38, 143.04,4.5, 33
 1992,07,18,165911.97, 39.23, 143.09,4.7, 29
 1992,07,18,170825.58, 39.19, 143.91,4.1, 30
 1992,07,18,172711.81, 39.63, 143.15,5.4, 31
 1992,07,18,174803.09, 39.58, 143.63,4.4, 31
 1992,07,18,180530.78, 39.19, 143.30,4.7, 31
 1992,07,18,181213.18, 39.15, 143.15,5.5, 30
 1992,07,18,191050.44, 39.28, 143.44,5.0, 29
 1992,07,18,192740.70, 39.81, 143.48,4.6, 32
 1992,07,18,205512.24, 39.61, 143.28,5.6, 24
 1992,07,18,211857.48, 39.32, 143.01,5.9, 36
 1992,07,18,212921.72, 39.18, 143.38,4.9, 34
